#{"t_start": 1605775867.6540546, "env_id": "ChromeDino-v0"}
r,l,t
-7.75,44,25.029787
-3.91,85,42.445605
-6.08,62,53.381676
6.55,194,90.719156
5.2,76,102.477301
2.38,151,128.645126
7.19,96,146.500917
-6.16,61,159.264137
9.5,121,176.941991
-11.33,7,182.931562
28.64,321,236.866579
3.49,58,245.000729
-11.42,6,250.041385
27.39,308,300.63703
7.37,203,336.421077
13.48,162,363.46581
17.14,201,395.14122
-9.99,21,402.566192
1.52,37,407.613327
3.11,53,414.477843
17.74,206,449.63527
-5.15,71,459.367647
-10.41,17,466.364684
0.3,128,487.296639
19.52,224,522.941734
-8.92,32,531.208283
0.17,128,553.055374
12.54,256,596.084077
12.48,256,640.720709
9.8,124,658.930216
-11.64,4,664.26478
3.76,60,673.880155
3.88,62,683.020196
-11.43,6,688.148552
0.26,128,710.310962
0.24,128,731.940946
1.6,38,737.073555
3.25,55,744.213217
-8.63,35,752.518663
0.24,128,773.992519
0.15,128,795.564211
0.23,128,816.875075
12.49,256,860.590589
0.24,128,881.554522
12.35,256,926.1515
0.18,128,948.1224
1.36,36,953.271662
-3.24,92,970.763546
-3.0,95,984.779602
-8.88,33,994.476975
20.79,239,1031.273619
-10.39,17,1037.609434
0.23,128,1058.639747
19.94,230,1093.197384
2.68,154,1120.92515
0.27,128,1141.91017
24.7,384,1204.961973
1.84,40,1210.270622
-3.63,88,1225.651906
0.28,128,1245.945019
24.93,384,1306.538954
12.74,256,1345.911763
25.05,384,1405.393187
0.38,128,1425.724095
0.45,128,1446.08951
14.46,170,1471.299864
-3.63,86,1485.976481
0.41,128,1505.466309
15.24,178,1531.67725
-4.46,78,1545.513771
0.25,128,1566.415889
0.29,128,1587.01864
0.38,128,1607.198908
49.74,640,1707.460501
0.31,128,1727.583178
2.06,42,1732.828723
8.65,214,1767.167892
5.71,80,1777.375436
-7.41,48,1787.334743
12.83,256,1827.547332
2.18,43,1832.790522
-3.68,85,1846.733368
25.24,384,1904.972852
42.94,464,1973.070318
4.92,176,2004.009919
0.36,128,2025.444735
0.38,128,2046.736847
0.22,128,2068.118929
0.32,128,2088.675031
12.61,256,2129.196428
0.32,128,2149.558155
9.02,115,2164.740372
-10.7,13,2170.304417
61.73,767,2292.6823
-11.9,1,2298.102214
-8.02,41,2304.035211
-3.65,87,2320.708172
0.22,128,2342.979395
0.26,128,2365.018295
0.18,128,2387.834197
-1.05,115,2404.371897
-10.75,13,2411.332024
-8.83,34,2416.323229
-8.15,41,2422.515421
-6.95,53,2434.954149
0.2,128,2457.945805
34.35,380,2518.936441
-11.6,4,2523.928359
12.42,256,2567.214085
0.19,128,2589.098989
9.98,127,2607.104696
-1.62,4,2612.141873
-1.14,114,2627.747358
-10.92,11,2633.579463
0.26,128,2654.762617
0.26,128,2676.340093
0.19,128,2698.08047
0.19,128,2719.554069
0.22,128,2741.190761
17.33,203,2775.8732
-6.89,53,2788.301076
7.13,97,2803.548667
-0.61,120,2825.619238
-8.35,39,2835.516771
0.16,128,2858.83467
12.26,256,2905.373447
0.14,128,2928.046622
18.13,212,2964.495298
4.24,172,2999.785014
31.3,349,3059.918928
-2.48,100,3079.819211
-6.08,63,3093.36117
12.31,256,3138.989956
-2.02,105,3154.374722
2.37,151,3184.791623
-2.31,102,3200.309357
7.65,101,3220.0109
-6.98,53,3232.073757
36.77,512,3327.583176
7.38,99,3342.205429
-9.28,29,3350.604012
12.3,256,3396.139399
0.1,128,3419.299524
36.53,512,3509.272624
-6.18,61,3517.873791
12.87,262,3563.946205
21.15,349,3627.369971
-2.88,96,3645.852249
0.09,128,3669.135936
12.29,256,3714.350111
0.12,128,3737.300801
-0.18,125,3755.698721
60.79,771,3894.006542
1.79,40,3899.202588
-3.68,88,3914.563287
13.99,168,3940.51427
-3.55,88,3955.866427
24.6,384,4016.380685
12.54,256,4057.322737
1.76,39,4062.419445
33.28,473,4138.385627
14.41,171,4163.79987
8.38,213,4198.441141
12.51,256,4238.97054
-7.89,42,4244.071998
20.72,342,4297.349447
27.0,302,4340.470021
-4.09,82,4354.231524
0.33,128,4373.065066
0.28,128,4393.264143
12.55,256,4433.698674
0.24,128,4454.029971
0.19,128,4474.713148
37.03,512,4555.221575
18.39,315,4603.221333
-5.41,69,4616.488936
24.85,384,4678.199621
0.32,128,4697.304124
0.37,128,4716.621154
0.4,128,4734.816301
-3.27,90,4746.156465
38.86,422,4812.415656
-3.98,82,4821.946781
-7.54,46,4831.646315
0.42,128,4850.63731
45.7,496,4923.070934
5.73,183,4952.295275
2.45,150,4975.690871
-5.53,67,4988.914855
34.53,382,5045.957424
0.15,128,5066.663507
-1.45,6,5071.718662
43.35,472,5142.002997
-8.51,36,5150.545113
24.86,384,5210.380971
24.95,384,5269.058221
49.29,640,5369.386973
9.58,121,5385.154704
-11.32,7,5390.163969
10.23,127,5406.038754
40.21,547,5495.997079
26.89,405,5560.205254
31.92,457,5633.669113
110.98,1280,5843.578158
55.67,600,5938.949724
-1.4,110,5958.110734
5.77,186,5993.050644
-0.52,120,6009.361837
-11.22,8,6014.688108
0.31,128,6035.865812
0.4,128,6055.990557
0.29,128,6077.218921
10.1,127,6095.272132
-11.91,1,6100.388805
-4.75,76,6111.295897
20.89,238,6152.738566
14.47,172,6179.750397
-9.46,26,6187.524265
8.87,113,6202.901752
1.64,143,6231.900824
-7.45,47,6238.911689
16.61,194,6270.872329
5.31,77,6287.174993
-5.75,65,6295.858095
6.9,93,6312.844968
25.76,291,6361.850886
7.83,103,6381.141591
12.62,153,6406.514271
-1.52,5,6411.61404
20.33,234,6447.685818
9.48,120,6468.741012
-9.56,26,6476.812536
0.13,128,6500.11229
11.02,242,6537.583294
9.43,120,6558.154366
-9.94,22,6565.360748
8.32,212,6597.745546
-7.81,44,6608.23172
8.01,105,6622.290867
13.85,271,6666.874241
-11.24,8,6672.522665
24.88,384,6734.46681
12.59,256,6775.314522
24.83,384,6837.70901
22.62,256,6878.775704
22.31,254,6916.049645
24.88,386,6982.238348
0.2,128,7003.225752
4.94,72,7012.428898
-6.63,56,7024.188638
54.49,691,7135.540647
37.16,406,7197.313006
-6.64,55,7207.901353
5.86,184,7233.558794
10.48,128,7252.936096
3.76,59,7260.699375
-10.75,13,7266.746855
14.4,170,7291.999435
43.5,470,7368.756289
12.82,256,7407.688549
12.84,256,7446.04603
22.54,255,7482.915793
-11.91,1,7488.054473
9.89,124,7505.954827
-11.6,4,7510.985342
0.16,126,7527.499087
-11.72,3,7532.505324
32.83,360,7586.19053
-9.72,23,7593.588788
0.41,128,7613.189416
0.51,128,7631.794309
12.89,256,7669.809397
39.42,428,7736.270771
-3.78,84,7750.800155
21.54,242,7785.71813
-10.63,14,7792.445707
10.17,126,7808.475458
-11.61,4,7813.45216
12.73,254,7853.858229
10.2,126,7869.395823
-1.43,6,7874.431096
0.13,124,7893.343927
2.87,50,7899.697586
29.68,326,7950.540199
48.08,518,8033.97015
-11.82,2,8039.060219
9.2,116,8053.057367
-10.84,12,8059.082937
-0.01,123,8074.229629
-11.52,5,8079.495993
15.69,182,8105.737945
-4.8,74,8118.948491
8.06,104,8131.395659
-9.65,24,8138.66341
2.58,48,8144.878681
16.96,195,8176.531753
-10.79,13,8182.431532
6.85,194,8210.17231
18.74,318,8263.017692
42.99,462,8330.09314
-7.12,50,8340.195499
0.39,128,8359.087418
108.41,1238,8542.960314
-7.88,42,8552.65727
34.9,383,8609.513146
9.52,120,8628.967507
14.92,176,8660.82147
-3.4,89,8676.351178
99.73,1152,8856.381404
2225.36,22400,11300.347919
653.55,6656,12150.677614
8.23,107,12165.216984
7.97,105,12183.321973
2.37,150,12207.589663
-9.85,22,12214.628356
-3.17,93,12227.514568
-8.6,35,12235.768999
9.76,124,12252.609758
1.12,33,12261.389387
17.43,204,12292.316548
7.19,95,12307.895344
-6.54,56,12319.999123
8.27,107,12334.049872
-9.96,21,12341.14025
6.74,91,12352.649041
-8.42,37,12362.016898
8.25,106,12375.820508
-9.84,22,12382.637911
3.46,57,12389.903198
15.89,187,12419.517457
-10.83,12,12425.282528
9.63,122,12441.682535
-11.4,6,12446.643577
8.64,111,12461.042694
-10.33,17,12467.158376
2.04,42,12472.424617
-3.71,86,12488.131884
7.2,97,12501.602836
10.82,133,12523.147405
-9.42,26,12530.356138
19.79,227,12564.383452
-9.16,29,12572.222156
7.47,99,12585.058382
-9.16,29,12592.694663
8.22,107,12607.289237
4.12,63,12619.462931
1.29,138,12642.128178
-6.76,54,12649.539267
-9.84,22,12657.054692
-8.41,37,12662.04331
2.45,46,12668.265604
11.96,146,12691.864639
-9.39,27,12699.374726
0.14,128,12720.92343
8.02,104,12734.834847
11.48,142,12758.489577
-11.01,10,12764.044546
-8.48,37,12769.086512
-6.59,56,12777.014409
10.67,132,12799.105441
-9.05,31,12807.725537
1.65,38,12812.747616
6.77,197,12844.375708
-9.96,21,12851.143804
1.74,39,12856.328516
1.97,41,12861.618786
-8.34,38,12867.862253
-0.81,119,12891.374733
-10.2,19,12898.160131
8.61,113,12915.04413
8.47,110,12933.94637
0.98,136,12956.797259
9.36,119,12977.012575
-4.17,81,12992.220697
-8.53,36,12997.352505
13.23,161,13024.166697
-10.83,12,13029.953981
6.89,93,13042.496959
10.15,127,13064.766147
10.75,134,13087.499778
-9.13,30,13096.223253
-5.71,66,13105.836897
-1.56,110,13125.542002
-8.53,36,13130.555031
-7.87,44,13141.241684
7.25,98,13155.241563
9.4,119,13175.791202
-8.3,39,13185.714641
6.87,93,13199.18994
-8.67,35,13209.269392
8.41,111,13226.611709
9.15,118,13247.73151
-9.4,27,13255.539644
-3.05,94,13268.5607
-8.81,34,13277.81837
6.26,87,13290.096103
2.44,152,13316.143064
-10.35,17,13322.677949
6.29,87,13335.081704
5.19,76,13350.222166
1.27,35,13355.273071
13.29,163,13383.371451
10.16,129,13406.55344
-1.88,106,13425.306911
-7.82,44,13435.749476
-3.98,85,13448.198997
-7.94,43,13458.41947
4.89,73,13469.369351
12.93,159,13497.175842
-1.2,114,13518.346918
-8.41,38,13527.839773
2.07,43,13533.929906
4.14,65,13543.25656
0.1,128,13566.345052
8.39,111,13587.011763
-8.55,37,13596.624131
1.26,35,13601.776403
6.48,90,13614.870226
-1.43,6,13619.941941
1.22,34,13625.0252
12.3,151,13651.140323
10.25,129,13673.647063
-5.62,67,13687.29647
6.4,89,13700.038351
7.72,103,13718.935733
-5.94,64,13731.938893
5.23,76,13742.809855
-7.06,52,13754.791288
7.03,95,13768.024904
9.76,124,13790.439518
-8.47,37,13799.817379
8.33,110,13815.831266
-10.25,18,13822.322824
6.52,90,13835.178237
-8.43,38,13844.756103
6.02,85,13856.846609
-9.06,31,13861.844712
10.2,128,13883.737404
7.02,95,13900.905558
5.67,81,13916.996185
5.92,83,13928.393084
-11.15,9,13933.946929
4.16,65,13942.669207
-6.01,63,13955.678632
6.25,87,13967.622235
13.53,163,13994.670854
-11.41,6,13999.875843
14.46,172,14028.176932
-5.11,72,14037.976197
-10.86,12,14043.998655
9.64,122,14060.603402
-11.43,6,14065.951413
108.17,1151,14251.261559
-1.52,5,14256.526574
15.88,187,14285.750014
-5.76,65,14298.722768
-0.76,118,14314.807787
-11.04,10,14320.380156
4.7,70,14329.413713
-6.39,58,14340.92918
24.67,384,14404.119589
12.65,256,14444.791647
-8.41,38,14449.810452
-3.76,86,14461.01384
23.41,368,14519.407876
-10.13,20,14526.18186
-8.08,40,14531.193675
-3.48,88,14545.911244
20.56,234,14579.201504
-9.91,22,14586.281648
15.43,181,14612.374709
-6.5,57,14619.602948
-10.24,18,14626.010799
12.73,256,14665.400281
-5.78,64,14673.016104
18.87,320,14725.018749
-6.95,52,14731.31048
-4.54,76,14744.299098
12.8,256,14782.618485
33.49,367,14835.760107
-10.35,17,14842.26424
45.96,497,14916.756768
-10.55,15,14922.917682
7.79,101,14935.130958
1.32,139,14957.051595
-10.45,16,14963.372682
22.05,353,15015.407548
-8.96,31,15023.472689
-3.71,86,15034.424934
-8.03,42,15043.980263
-6.48,57,15051.135354
26.74,296,15094.554054
-8.99,31,15102.154335
12.75,256,15140.828074
25.22,384,15198.758094
24.42,377,15257.389251
-11.33,7,15262.905844
34.63,381,15321.969784
-11.71,3,15327.084194
-1.19,111,15341.376417
-10.32,17,15348.06893
34.57,377,15405.915051
-11.34,7,15411.633937
10.05,124,15427.795519
-11.61,4,15432.821601
34.73,380,15491.204284
-11.61,4,15496.677143
-3.54,87,15507.870462
-7.96,41,15516.869706
-1.06,112,15530.908577
-4.37,78,15544.686721
-7.41,47,15550.769429
11.85,143,15573.565189
-11.6,4,15578.619762
10.09,125,15594.604766
-11.6,4,15599.693578
34.52,378,15658.360531
-11.51,5,15663.575789
9.89,123,15680.247053
-11.53,5,15685.731026
-0.3,122,15702.379979
-11.41,6,15707.531932
-1.86,105,15721.421678
-9.78,23,15728.718879
9.92,123,15745.042317
-11.53,5,15750.149864
34.7,381,15810.221286
-1.1,114,15829.907056
11.1,137,15853.308595
-11.04,10,15866.672521
-10.84,12,15872.921638
-1.04,10,15878.239752
-11.03,10,15883.326791
-10.87,12,15889.97373
-11.06,10,15895.167765
-0.85,12,15900.372148
-1.07,10,15905.473689
-11.03,10,15910.663697
-1.05,10,15915.631746
-11.12,9,15920.471884
-11.03,10,15925.373785
-8.53,36,15943.607035
-9.81,23,15949.498271
-9.5,26,15955.709248
-9.38,27,15961.974032
-9.41,27,15971.478596
21.49,244,16005.276997
-10.83,12,16011.194316
0.37,128,16031.052624
0.38,128,16050.146814
0.4,128,16069.596506
12.6,256,16108.350666
37.11,510,16183.900747
-1.53,5,16188.989656
21.55,243,16222.724009
-11.04,10,16228.31199
9.44,118,16242.143458
-11.02,10,16247.509665
43.11,572,16334.398862
29.31,323,16380.607906
9.82,123,16399.748494
-11.44,6,16404.89048
-4.97,73,16413.834537
-7.35,48,16419.64049
-11.31,7,16425.153351
59.42,638,16521.513213
-1.44,6,16526.53288
46.76,506,16604.050326
12.91,258,16647.757292
-1.55,108,16660.43867
1.31,138,16680.981495
-11.08,10,16686.866353
12.8,256,16725.273301
10.2,229,16756.828318
3.03,155,16782.709305
61.84,765,16896.526228
-11.72,3,16901.48277
71.88,766,17017.26857
-1.43,6,17022.417123
70.18,852,17152.300006
-8.18,40,17161.399901
9.52,120,17177.241832
-11.27,8,17183.044981
0.3,128,17203.88577
24.96,384,17263.974074
25.17,384,17321.829999
110.89,1275,17514.205066
-11.41,6,17519.2135
52.63,675,17629.273155
-3.19,92,17645.419837
21.74,248,17681.818074
-11.23,8,17687.447277
15.94,292,17734.538232
-3.16,92,17750.654034
9.64,122,17767.598092
-11.42,6,17772.678833
0.25,128,17793.826277
8.33,108,17808.449816
2.17,148,17836.667422
-8.79,34,17841.691203
-3.06,94,17857.430047
0.3,128,17878.146067
46.57,509,17957.276028
-1.44,6,17962.357304
24.62,381,18022.647375
0.31,128,18043.048897
6.92,93,18054.951004
-8.66,35,18063.465623
125.23,1322,18269.367207
-3.72,86,18283.699531
22.34,253,18320.42669
0.53,131,18345.197203
34.39,379,18401.049315
-11.42,6,18406.117437
0.27,127,18425.864038
61.85,768,18546.554779
1.81,40,18551.770479
-3.64,88,18567.107052
0.02,125,18583.319943
-3.22,92,18600.024564
-8.29,39,18609.507932
22.39,255,18647.619551
-1.54,5,18652.728286
46.48,506,18731.970532
-1.44,6,18737.06868
9.83,123,18753.408543
0.19,127,18774.312245
-3.05,93,18791.00721
-8.43,37,18800.429698
46.6,505,18877.247843
