#{"t_start": 1605687225.7256124, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
117.57,1298,149.775625
3.51,56,156.028821
2.39,44,160.618734
5.85,80,169.939343
7.39,96,180.962662
-3.26,89,191.190034
-8.21,38,195.730118
0.14,124,210.508836
4.09,62,217.919684
2.67,47,223.884542
-1.14,111,238.090758
-5.53,66,246.778359
-5.7,64,254.689474
-6.0,61,262.335544
-8.41,36,266.840878
-8.21,38,271.352799
-8.61,34,275.848119
-8.31,37,280.310401
1.35,137,297.70253
3.99,61,305.892406
6.49,87,316.741381
-5.94,62,324.90958
5.69,79,335.607127
5.84,81,347.121228
10.1,125,363.959619
8.32,106,377.60103
-6.86,52,384.502099
6.58,88,396.109488
7.67,100,410.051957
6.3,85,421.416923
4.89,71,430.745126
5.79,80,441.363323
-5.66,65,449.4501
8.1,104,463.81724
9.23,116,479.693527
-8.91,31,484.240049
14.15,166,508.618123
3.12,52,515.661716
12.21,147,537.203507
1.66,141,557.482593
-8.81,32,561.953138
-8.33,37,567.314617
7.73,100,581.492039
6.31,85,593.381523
3.84,60,601.67975
7.69,100,615.590255
8.06,103,629.607913
-0.16,121,645.513337
2.63,47,652.131947
0.24,125,668.786642
14.17,166,690.969469
6.9,91,703.583749
-4.79,74,713.489791
7.57,98,726.552221
0.83,131,744.362969
-4.65,75,754.363051
6.19,84,765.4463
-8.13,39,770.770358
2.29,147,791.043415
6.48,87,802.700544
6.87,91,815.310166
3.96,164,837.718292
6.43,86,849.555944
5.34,75,860.07574
7.18,94,872.761933
5.78,80,883.429127
7.68,99,896.970148
6.98,92,909.492545
15.72,182,934.029458
4.92,71,943.228537
5.9,81,954.277841
0.54,129,971.567981
1.83,39,976.980738
10.9,133,994.982785
7.63,99,1008.446627
5.61,78,1019.190805
1.38,34,1023.821274
0.81,132,1041.526618
9.16,114,1056.32971
15.22,177,1080.8942
7.15,94,1093.803282
5.58,78,1104.372366
6.27,85,1115.754519
4.86,70,1125.672155
6.44,87,1138.604133
6.37,86,1150.126462
1.26,33,1154.808568
8.99,113,1170.834574
1.55,36,1175.510066
7.67,99,1188.90284
7.14,196,1215.171257
2.41,45,1220.73711
10.37,127,1237.874702
6.98,92,1250.273745
4.54,67,1259.613484
6.3,85,1271.369544
-4.45,77,1282.011676
16.13,186,1307.118968
-5.02,71,1316.303341
5.06,72,1325.710045
-2.86,94,1338.40528
5.87,81,1349.621269
2.59,150,1369.259604
6.9,91,1381.746791
9.9,121,1398.076483
4.25,64,1406.922626
5.48,77,1417.785169
6.5,87,1429.676704
5.66,78,1439.911244
3.31,54,1446.83482
6.68,89,1458.786124
5.53,77,1469.365358
7.53,98,1482.535655
10.02,123,1499.351295
2.28,146,1518.505783
-8.61,34,1523.032087
7.91,102,1536.790214
14.7,171,1559.831283
7.73,100,1573.072334
6.08,83,1584.018878
2.14,42,1590.068664
8.21,105,1603.832562
-8.51,35,1608.309151
6.5,87,1620.341247
6.41,86,1631.69297
6.56,88,1643.458096
4.51,67,1652.31209
7.02,93,1664.906827
5.64,78,1675.037644
1.17,32,1679.650306
2.92,50,1686.223222
7.76,100,1700.393717
4.24,64,1709.145185
10.2,125,1726.5857
7.22,94,1739.30375
7.64,99,1753.977717
9.06,113,1769.089563
-2.68,95,1782.083957
10.56,128,1800.794425
1.55,139,1820.323025
5.64,78,1830.91027
6.1,83,1842.801544
5.67,78,1853.066
3.02,154,1873.996015
9.65,119,1890.098308
6.28,85,1901.056776
-8.13,39,1906.322618
5.38,75,1916.4626
6.48,87,1927.704398
7.64,99,1940.868191
1.69,37,1945.446087
3.62,57,1953.124995
6.19,84,1964.005908
11.99,246,1997.496595
1.47,138,2015.983067
11.96,143,2034.681422
7.58,98,2047.662141
8.39,106,2061.645581
3.26,156,2082.406553
7.46,97,2094.843663
-2.26,99,2107.878556
-7.16,49,2114.394554
6.05,82,2125.093714
9.1,114,2139.837523
-6.33,58,2147.563676
6.91,91,2159.390625
12.17,145,2178.708094
4.92,71,2188.173803
5.45,76,2197.531286
9.28,115,2212.607678
12.74,151,2232.358632
4.27,166,2253.455621
1.02,133,2270.766533
5.75,79,2280.828897
15.18,175,2303.239434
9.62,118,2318.387876
-7.15,49,2324.552963
-7.63,44,2329.988492
7.68,99,2342.927292
-7.66,44,2348.895442
-3.23,89,2360.353372
7.13,93,2372.501391
5.93,81,2382.850294
6.82,90,2394.846055
10.95,132,2412.031894
7.69,99,2424.788341
11.4,239,2455.919212
5.76,79,2465.958211
8.33,106,2479.540887
10.59,128,2495.590868
6.27,84,2506.601122
7.55,97,2518.434892
12.15,144,2536.377811
11.62,139,2553.617841
9.51,117,2568.14879
9.46,117,2583.33748
12.38,146,2601.874491
7.78,100,2614.720797
6.2,83,2625.491757
4.01,61,2633.19754
4.08,62,2641.315579
9.81,120,2656.511318
26.68,293,2694.508558
1.87,39,2699.013198
11.84,141,2716.725801
6.66,88,2728.026583
11.42,137,2745.924959
19.75,223,2774.878871
7.61,98,2787.401215
1.67,37,2791.9637
24.68,272,2827.094609
15.55,283,2863.152174
6.64,88,2874.711435
10.33,227,2903.855827
8.13,103,2916.725131
6.38,85,2927.385108
7.11,93,2939.121136
7.56,98,2951.335032
2.55,46,2957.068646
6.63,88,2968.522688
7.17,94,2980.320887
3.93,60,2987.791581
5.79,79,2997.912758
7.75,99,3010.324659
5.68,78,3020.188697
4.48,168,3041.673034
11.36,136,3058.879445
7.86,100,3071.296977
16.85,192,3096.238961
6.59,87,3107.039532
24.49,270,3141.886878
5.67,78,3152.011319
6.97,92,3163.935702
9.63,118,3179.120061
2.81,49,3185.626302
8.98,112,3200.105609
3.22,53,3206.882823
6.86,91,3218.853602
6.06,82,3229.566346
7.55,97,3242.0425
9.72,120,3257.952665
3.26,156,3278.406456
8.22,104,3291.645684
6.79,89,3302.810812
8.54,108,3316.711296
18.11,206,3343.597853
5.73,79,3353.772412
4.18,63,3362.482387
6.56,87,3373.515325
7.18,94,3385.881209
7.5,97,3398.756453
24.45,272,3435.466472
6.87,91,3447.453095
16.31,188,3472.735732
7.39,96,3485.706359
6.9,91,3497.910747
10.61,130,3515.52015
0.85,132,3532.770909
7.5,200,3560.079999
7.0,92,3572.349226
7.54,98,3585.80796
7.35,96,3598.271725
7.14,94,3611.215301
13.69,161,3632.808282
5.85,80,3643.253228
8.28,106,3657.893979
6.34,85,3669.204597
6.54,87,3680.602152
0.32,126,3697.692809
6.37,86,3709.064328
7.27,95,3721.746757
6.58,88,3733.360573
4.81,70,3743.113026
1.56,36,3747.753206
5.81,80,3758.696121
9.1,113,3773.79345
9.24,115,3789.205287
7.61,98,3801.624326
7.62,98,3814.295357
-7.13,49,3819.976579
7.79,100,3833.150501
3.61,57,3840.366372
3.64,57,3847.818741
7.21,94,3860.459709
6.46,87,3872.340603
7.06,93,3884.591346
5.97,82,3895.764745
6.97,92,3908.258765
9.54,119,3924.437976
8.38,107,3938.853478
9.96,123,3955.442895
9.48,118,3971.250119
5.68,79,3981.913241
8.38,106,3996.416271
3.04,51,4003.198967
5.12,73,4013.545723
5.9,81,4024.289632
6.0,82,4035.21336
-5.99,61,4043.33431
15.99,185,4067.710005
7.49,97,4080.60144
5.57,77,4090.678878
1.46,138,4109.265284
-8.03,40,4114.342188
5.76,79,4124.690672
5.75,79,4135.018739
17.54,200,4161.402665
9.62,119,4177.285668
6.43,86,4188.573372
8.76,110,4203.218161
5.56,77,4213.533029
6.45,86,4224.753704
7.33,95,4237.175035
6.44,86,4248.396006
6.32,85,4259.814391
2.13,42,4265.219425
4.39,65,4273.845743
6.89,91,4286.098219
6.32,85,4297.443002
7.23,94,4309.660818
9.65,119,4325.521863
9.24,115,4340.420154
8.74,110,4354.819394
7.09,93,4367.201713
7.1,93,4379.282523
-7.72,43,4384.900905
12.03,143,4403.202157
9.73,120,4419.090672
-6.19,59,4426.758549
6.94,91,4437.436208
7.08,93,4448.617427
7.86,100,4460.2836
7.35,95,4471.679608
7.87,101,4484.058744
7.99,102,4496.933273
6.27,85,4507.409111
-7.72,43,4512.945585
19.6,221,4542.6735
13.09,155,4563.374952
6.0,82,4574.274065
0.85,131,4591.867442
3.62,57,4599.767221
8.46,107,4614.378898
11.06,134,4632.691517
9.67,119,4648.829214
9.17,115,4665.035684
5.64,78,4675.604702
6.71,89,4687.494858
6.47,87,4699.599456
8.42,107,4713.910158
1.58,139,4732.626451
8.97,112,4747.85736
5.74,79,4758.603136
-4.58,76,4769.024781
8.02,103,4782.569579
20.11,227,4813.197903
9.74,121,4829.2985
7.17,94,4841.418957
8.55,108,4855.749726
9.99,123,4872.489985
6.11,83,4883.609432
8.72,110,4898.71261
0.49,128,4916.430666
7.81,101,4930.320376
5.23,74,4940.502606
7.41,97,4954.109223
9.46,118,4970.215105
7.66,99,4982.995092
6.71,89,4993.986337
7.06,93,5005.663099
9.06,113,5019.798715
9.1,113,5033.100053
7.53,97,5044.620239
6.25,84,5054.967982
16.28,186,5078.693248
0.71,130,5097.852467
5.44,76,5109.359516
-4.83,73,5120.379363
-9.21,28,5124.883831
-8.11,39,5130.99482
-5.92,62,5140.595791
0.89,29,5145.200054
7.09,93,5160.159103
5.35,75,5171.997841
-9.31,27,5176.514915
6.21,84,5189.729735
4.59,67,5199.80547
5.0,71,5210.575495
5.18,73,5221.518227
2.06,144,5243.685753
-7.88,42,5250.845544
4.77,69,5261.867324
6.13,83,5275.513606
4.76,69,5286.60997
4.45,66,5297.394546
4.84,70,5308.626602
0.37,127,5329.542377
6.7,89,5343.782409
5.43,76,5356.141988
-1.64,106,5372.869756
4.45,66,5383.647609
4.22,64,5394.066317
7.5,97,5410.351898
7.38,97,5426.20653
7.92,101,5442.570315
6.81,90,5456.881158
5.74,79,5469.37918
0.99,30,5474.018457
12.93,154,5499.483985
4.24,64,5508.419733
5.23,74,5518.121025
1.67,37,5522.691586
3.73,58,5530.39395
5.78,80,5541.167904
5.54,77,5551.552287
3.11,52,5558.841282
7.96,102,5572.003081
5.07,72,5581.516783
7.61,99,5594.730194
5.23,74,5604.905959
5.14,73,5614.464943
8.62,108,5628.641022
10.32,126,5645.162086
6.97,91,5657.079748
5.86,80,5667.502354
7.54,97,5679.866836
6.27,84,5690.748973
7.72,99,5703.294427
10.41,127,5719.946153
7.68,99,5732.832843
6.59,88,5744.484718
7.16,94,5759.896205
8.03,103,5775.899256
6.87,91,5788.249544
10.82,131,5805.167365
6.51,87,5816.290953
9.54,118,5831.368781
26.81,295,5869.6697
6.26,84,5880.423224
6.7,89,5892.058647
8.43,209,5921.070553
-9.31,27,5925.521823
8.4,107,5940.823256
-4.04,81,5953.62636
-6.4,57,5964.341658
-8.55,35,5970.605723
2.77,49,5978.913687
3.78,59,5986.798471
6.72,89,5999.179083
5.73,79,6010.755502
15.17,176,6037.328386
5.81,80,6048.902065
10.86,132,6068.83403
10.31,126,6087.628236
7.0,92,6101.624108
12.55,149,6124.30957
4.72,69,6135.102011
-5.33,68,6145.29563
6.57,88,6158.801572
8.58,108,6175.223127
6.3,85,6188.10988
14.35,168,6212.481472
6.89,91,6224.643308
5.83,80,6235.360424
7.35,96,6248.439832
10.2,125,6265.777963
7.98,102,6279.758313
12.96,153,6300.671085
11.07,134,6319.199544
7.25,95,6332.769842
-7.18,49,6340.066483
1.77,38,6345.704099
-8.64,34,6350.801378
14.4,168,6376.89032
6.62,88,6389.15326
6.39,85,6400.083341
-8.03,40,6405.570228
7.5,97,6418.895202
4.85,70,6429.698756
11.59,139,6449.717337
-1.02,113,6467.203431
6.94,91,6480.83838
4.83,70,6491.40819
6.24,84,6502.902818
12.33,147,6523.289077
17.51,200,6549.833442
3.97,163,6571.325159
6.43,86,6583.15516
18.2,207,6610.995675
6.63,88,6622.464752
22.97,255,6656.602309
12.42,147,6676.510275
14.22,166,6699.105531
18.87,213,6727.047466
6.29,85,6738.059629
19.87,224,6768.033822
8.67,109,6782.015192
7.56,97,6794.140576
9.51,117,6808.943056
5.84,80,6819.30817
10.26,125,6835.193012
5.76,79,6846.204666
8.73,109,6861.552623
7.18,94,6874.681243
6.85,90,6886.75375
6.92,91,6898.202819
9.29,218,6926.903942
7.19,94,6940.19166
9.55,118,6956.725516
6.02,82,6967.369178
6.05,82,6978.037191
9.14,114,6992.183005
10.21,125,7007.953692
8.5,107,7021.507193
7.9,101,7034.729059
-8.43,36,7039.26178
-7.72,43,7044.762231
10.26,125,7061.11113
5.6,77,7070.909049
6.94,91,7082.616479
7.23,94,7094.762654
6.51,87,7106.163176
5.73,79,7116.776635
10.4,127,7133.578846
7.6,98,7146.609741
5.91,81,7157.781736
1.59,36,7162.341274
6.66,88,7173.563074
9.3,115,7188.568075
6.15,83,7199.477804
6.35,85,7210.450139
7.14,93,7222.704576
13.41,260,7256.677713
2.71,150,7276.120045
6.15,83,7286.939105
5.34,75,7297.447811
9.11,113,7311.854522
0.93,133,7329.642896
6.33,85,7341.041296
6.42,86,7352.152866
8.7,110,7366.792161
9.74,120,7382.21691
6.62,88,7394.043247
18.46,209,7421.604668
8.3,105,7435.420619
8.95,214,7464.539759
9.38,116,7479.807208
14.46,169,7503.948356
9.48,117,7520.304368
11.21,238,7552.172845
18.77,213,7580.901601
10.97,133,7598.456567
18.33,208,7626.193441
8.75,110,7640.162832
10.14,124,7656.167454
19.07,216,7684.732202
5.74,79,7695.134364
10.17,124,7710.981564
7.04,92,7722.957781
14.9,173,7745.227556
0.68,130,7762.596758
14.14,166,7785.59982
13.77,162,7807.343801
10.72,130,7824.627394
1.6,139,7842.428642
7.38,96,7854.987706
13.88,163,7876.893604
15.12,175,7899.774748
9.5,118,7914.720508
26.37,291,7950.974912
9.59,222,7979.462005
10.09,124,7997.676841
16.45,190,8023.352485
1.19,135,8041.929333
15.67,181,8065.528304
16.32,188,8092.370439
21.88,246,8126.376171
7.21,94,8138.215868
6.59,88,8148.640163
-7.01,51,8155.326269
1.55,36,8159.938277
7.09,93,8172.83748
15.82,183,8197.597306
6.35,86,8209.09863
4.51,67,8218.199015
14.68,276,8256.028286
10.4,127,8272.660014
-7.74,43,8278.166393
14.89,174,8301.852439
6.65,89,8314.570251
23.01,259,8350.237101
7.05,93,8363.280997
2.32,44,8369.140864
6.35,86,8380.934077
7.04,93,8393.761102
9.47,118,8410.188251
12.3,147,8430.194122
8.85,111,8445.625495
5.59,78,8456.687505
9.57,119,8473.147261
5.21,74,8483.168276
6.43,87,8495.271377
8.27,106,8510.033971
7.04,93,8522.728414
1.95,40,8528.443653
5.74,80,8539.396328
6.37,86,8551.064555
-8.71,33,8555.547086
0.8,132,8573.499565
-1.2,112,8589.290944
-5.66,65,8598.194305
7.53,98,8611.772287
5.94,82,8623.104844
9.62,120,8639.159139
7.52,202,8667.406456
9.58,119,8684.144108
6.44,87,8695.95792
6.24,85,8707.426551
8.43,107,8722.322034
8.09,104,8736.839698
-1.7,106,8751.517039
10.34,128,8769.193837
11.46,139,8788.208479
-4.85,73,8798.325078
6.44,87,8810.58539
8.66,110,8825.712524
9.37,117,8841.958037
5.96,82,8853.478905
2.25,43,8859.036863
8.03,103,8872.92194
2.04,145,8893.133756
6.76,90,8905.080031
23.41,261,8939.786758
8.84,111,8954.529292
5.7,182,8979.287266
16.41,189,9004.970278
9.19,115,9019.969915
9.38,117,9036.002146
7.09,93,9048.609244
9.82,122,9066.160168
18.9,215,9095.608043
1.17,135,9114.044344
6.77,90,9126.455639
10.21,125,9143.073157
5.31,177,9166.412652
3.27,156,9186.664741
18.73,212,9215.164127
7.02,92,9227.547664
20.94,235,9257.051736
7.54,97,9268.43249
9.51,117,9282.525832
10.65,129,9297.862603
6.93,91,9308.601867
8.55,108,9321.73845
23.43,261,9353.900643
6.54,88,9364.747194
5.51,77,9374.688451
6.93,92,9387.40936
-8.61,34,9391.880541
20.91,236,9424.305128
2.43,45,9430.178131
4.4,65,9439.011816
8.87,112,9454.74225
4.84,70,9464.122599
13.21,156,9485.462375
12.41,148,9505.288771
13.75,162,9527.456389
9.3,116,9543.155044
13.13,155,9564.223132
17.3,198,9591.018274
10.84,132,9609.194922
1.1,135,9628.045934
9.89,122,9644.601041
15.5,180,9668.951793
-4.79,74,9678.948719
7.92,102,9692.808301
-0.11,122,9709.967246
3.19,53,9717.087228
14.19,166,9739.97902
5.76,80,9751.406206
8.2,105,9766.004914
6.18,186,9791.185697
9.3,116,9806.541266
14.44,169,9830.492802
14.52,169,9853.084054
7.45,97,9866.451744
7.4,96,9879.093879
9.65,119,9895.560126
8.81,110,9909.987478
14.62,170,9933.550827
7.12,94,9946.658424
7.77,100,9960.265218
19.62,221,9989.957037
15.39,178,10013.332402
-8.13,39,10018.513124
25.71,283,10055.463516
6.0,82,10066.054992
-0.88,113,10080.589147
16.51,188,10104.254777
15.65,180,10127.942397
5.86,80,10138.344812
-6.49,56,10145.568254
9.54,118,10161.305204
10.37,127,10178.177043
12.98,153,10198.541251
18.93,214,10227.916521
16.38,188,10253.015303
17.49,200,10279.948611
5.06,72,10289.432134
2.98,153,10309.249438
8.87,111,10323.945885
8.51,108,10338.428874
9.89,122,10354.51518
12.76,151,10374.729115
2.06,41,10379.998811
3.49,56,10387.347911
-8.44,36,10392.529482
-7.42,46,10398.659902
10.45,128,10416.142568
5.62,78,10426.778318
3.11,52,10433.889965
11.27,137,10452.607465
-6.38,57,10459.826247
17.19,196,10485.783822
16.04,186,10510.991136
15.64,180,10535.112608
17.58,201,10562.027292
19.98,329,10606.049729
13.63,160,10626.894775
3.23,155,10647.327759
10.38,126,10663.80768
20.11,226,10693.759977
7.91,101,10706.773994
21.69,242,10738.058594
9.64,119,10753.388529
7.28,95,10765.803138
6.51,87,10777.297201
7.93,101,10790.570785
5.77,79,10801.085806
20.66,231,10831.316643
15.71,181,10855.485186
9.83,121,10871.161897
10.17,124,10887.70235
1.58,36,10892.334292
9.62,118,10907.899934
7.35,95,10920.143753
4.89,70,10929.209371
4.41,65,10937.780346
15.25,176,10960.536588
1.47,35,10965.159613
13.65,263,11000.0595
17.77,202,11026.128484
5.65,78,11036.723281
7.98,102,11050.263682
8.66,109,11064.698281
8.26,105,11078.768605
-4.79,74,11088.507406
5.69,78,11098.898011
12.15,145,11118.505554
-6.87,52,11125.248746
-5.49,66,11134.059195
8.67,109,11148.611916
15.4,179,11174.334456
6.48,87,11186.588019
7.82,101,11199.672914
5.53,77,11210.490661
9.31,116,11226.603568
17.71,202,11254.519887
8.49,108,11269.350574
7.19,94,11281.549969
9.94,123,11298.174532
3.8,59,11305.64591
14.84,174,11329.173242
-3.0,92,11341.615142
0.29,126,11358.675872
-6.34,58,11366.535428
6.44,87,11378.773736
13.8,163,11401.179507
5.58,78,11411.873609
6.45,87,11424.059913
6.54,87,11436.215381
-1.15,112,11452.054805
7.39,96,11465.212446
11.84,143,11485.308835
9.1,115,11502.056094
1.93,40,11507.525584
24.33,377,11561.419846
6.89,92,11574.709977
-7.47,46,11581.542782
1.37,34,11586.200502
6.28,85,11598.305433
-7.31,48,11605.125467
5.73,79,11615.880868
6.55,192,11643.271484
5.61,78,11654.037895
5.26,75,11664.91179
11.09,135,11684.233576
7.89,102,11699.098007
4.53,67,11708.652385
9.05,114,11724.004258
3.41,55,11731.335696
-4.7,75,11741.548877
15.22,177,11765.19707
6.54,87,11776.866373
20.93,236,11809.122196
9.88,121,11825.127261
11.59,139,11843.749497
2.8,151,11863.938361
17.22,197,11890.140408
6.57,88,11901.915455
-5.83,63,11910.63986
3.0,51,11917.548129
6.78,90,11929.611117
20.52,232,11960.847581
2.24,43,11966.568123
8.18,105,11981.030819
9.52,118,11997.134186
9.62,119,12013.200909
18.61,212,12041.970157
17.6,201,12069.053866
1.94,142,12087.615115
22.21,248,12120.465912
8.17,104,12134.432128
22.48,252,12168.460891
7.51,97,12181.209562
20.78,234,12212.407106
14.18,167,12235.53017
8.44,210,12264.446735
9.3,116,12280.041484
25.36,282,12319.22508
8.85,111,12334.269916
7.33,95,12347.263361
-6.21,59,12354.738536
6.19,187,12380.23832
13.99,164,12402.800327
7.2,94,12415.271533
6.9,91,12427.748217
-7.07,50,12434.866067
8.96,113,12450.928177
23.86,267,12487.834455
16.16,187,12514.195582
0.96,133,12532.700546
3.5,56,12539.759637
-0.22,121,12556.743862
22.91,256,12591.64026
5.96,81,12602.697797
18.14,207,12631.154
24.66,274,12668.386832
10.82,132,12686.516647
8.05,103,12700.910179
1.43,137,12719.462084
9.66,119,12735.534211
12.09,144,12754.337779
7.35,95,12766.757412
28.17,310,12807.377093
6.48,189,12832.480513
22.25,248,12865.067464
6.47,86,12876.21014
-2.49,97,12889.138847
19.05,215,12917.198187
14.7,171,12939.858755
7.93,101,12952.782176
6.71,89,12964.57681
10.55,128,12981.308548
30.43,333,13026.737761
17.1,196,13053.447029
7.85,100,13065.970385
5.47,178,13088.919358
5.95,81,13099.129768
6.87,90,13110.729826
20.82,233,13140.690748
7.73,99,13153.548104
1.48,35,13158.241117
1.14,134,13176.64725
21.23,238,13207.428191
19.42,219,13236.135747
19.61,325,13279.68076
-7.53,45,13285.039316
10.28,125,13301.046959
15.23,176,13323.736884
35.51,386,13375.505777
19.9,224,13405.298867
8.22,104,13419.088131
11.15,134,13436.892904
16.44,188,13461.318918
8.53,107,13475.350401
7.51,97,13487.762372
7.16,93,13499.559326
22.86,254,13532.681364
13.69,160,13553.411927
8.41,106,13567.768208
6.76,89,13579.010257
8.0,102,13591.857182
5.58,77,13601.913974
29.37,321,13644.424359
2.21,145,13663.143172
9.59,118,13678.24252
9.79,120,13693.777311
9.58,220,13722.464787
18.8,212,13749.915449
-4.79,73,13759.861156
2.27,146,13778.684058
6.17,83,13789.541342
6.17,83,13800.954708
-3.58,85,13811.986525
-6.35,57,13819.596297
8.27,104,13833.480294
4.52,66,13842.287677
3.91,163,13864.871081
6.46,86,13876.343248
5.89,80,13887.119893
1.72,139,13905.675013
9.89,121,13921.4873
9.25,115,13936.85203
7.04,92,13949.662179
26.64,294,13991.575454
8.2,104,14005.841007
8.69,109,14020.970335
6.69,89,14033.792458
6.44,86,14045.644701
28.38,311,14087.834073
14.7,273,14125.06048
22.3,248,14157.546611
9.86,120,14172.897772
9.25,114,14186.875095
9.57,219,14214.550726
23.47,260,14248.960915
15.55,178,14272.182443
10.23,124,14287.810336
2.38,146,14307.061706
5.12,175,14334.772194
9.74,119,14350.001888
36.84,396,14405.957463
2.67,149,14424.754387
3.25,53,14431.451227
5.79,79,14442.338605
16.49,188,14467.128852
9.63,118,14481.786957
7.75,99,14494.615508
8.36,105,14507.284239
11.84,141,14525.415879
12.34,146,14543.601237
7.23,94,14555.199278
6.75,89,14566.169486
4.8,69,14575.493799
8.18,104,14589.329333
14.94,172,14611.581871
18.0,204,14638.893719
6.3,84,14649.708785
4.01,163,14695.054697
-9.83,22,14701.580294
-10.31,17,14706.272466
-10.8,12,14712.365267
-11.6,4,14717.015881
-10.7,13,14721.505136
-5.29,69,14744.467418
-9.1,29,14749.419152
7.38,95,14761.582183
-9.41,26,14766.053477
11.73,139,14783.467133
1.96,142,14802.628259
-9.0,30,14810.274973
-9.3,27,14814.779456
3.7,58,14822.891762
-2.52,96,14837.984129
-9.6,24,14842.545987
5.73,79,14857.014954
4.0,61,14864.515232
9.41,116,14879.062914
10.16,124,14896.64233
-8.62,34,14901.172214
8.71,212,14929.179659
